t,P_LA(Pa),P_LV(Pa),P_AO(Pa),s_mitral,s_aortic,Q_mitral(m3/s),Q_aortic(m3/s),mode
0.20700000000000016,261.3625503950481,0.0,9653.879067814118,0.8354531513439107,2.0904631754812468e-32,1.4557077758054977e-06,0.0,la
0.20800000000000016,264.25152367806163,0.0,9649.270212825495,0.8376254669355082,2.1644595401526508e-32,1.4756253727283726e-06,0.0,la
0.20900000000000016,267.1614938397391,0.0,9644.663721352252,0.839804365244075,2.2410352818323704e-32,1.495755925011606e-06,0.0,la
0.21000000000000016,270.0921547945528,0.0,9640.059592182328,0.8419884148618675,2.3202789030271602e-32,1.5160964352139445e-06,0.0,la
0.21100000000000016,273.04319609859226,0.0,9635.457824104285,0.8441762243407244,2.4022818938134723e-32,1.536643829096224e-06,0.0,la
0.21200000000000016,276.01430310146316,0.0,9630.858415907309,0.8463664416692199,2.4871388310055883e-32,1.5573949571052995e-06,0.0,la
0.21300000000000016,279.0051570986775,0.0,9626.261366381203,0.8485577537940544,2.574947480558718e-32,1.5783465960307403e-06,0.0,la
0.21400000000000016,282.01543548441487,0.0,9621.666674316391,0.8507488861800361,2.66580890331071e-32,1.5994954508262918e-06,0.0,la
0.21500000000000016,285.04481190455385,0.0,9617.074338503922,0.8529386024033171,2.759827564169278e-32,1.6208381565879105e-06,0.0,la
0.21600000000000016,288.0929564098523,0.0,9612.484357735459,0.8551257037728452,2.8571114448549916e-32,1.6423712806798307e-06,0.0,la
0.21700000000000016,291.15953560917774,0.0,9607.896730803286,0.8573090289752926,2.9577721603137914e-32,1.6640913250000087e-06,0.0,la
0.21800000000000017,294.2442128226775,0.0,9603.31145650031,0.8594874537390189,3.061925078916272e-32,1.685994728376034e-06,0.0,la
0.21900000000000017,297.34664823478556,0.0,9598.728533620055,0.8616598905129175,3.169689446564755e-32,1.7080778690824556e-06,0.0,la
0.22000000000000017,300.46649904696426,0.0,9594.14796095666,0.8638252881562799,3.281188514832898e-32,1.73033706747035e-06,0.0,la
0.22100000000000017,303.603419630084,0.0,9589.569737304886,0.8659826316360987,3.396549673266528e-32,1.7527685886998594e-06,0.0,la
0.22200000000000017,306.757061676343,0.0,9584.993861460114,0.8681309417285039,3.515904585978395e-32,1.7753686455663498e-06,0.0,la
0.22300000000000017,309.9270743506287,0.0,9580.42033221834,0.8702692747213028,3.639389332673704e-32,1.7981334014107793e-06,0.0,la
0.22400000000000017,313.1131044412359,0.0,9575.849148376177,0.8723967221148572,3.767144554247606e-32,1.821058973104941e-06,0.0,la
0.22500000000000017,316.3147965098433,0.0,9571.280308730857,0.8745124103187922,3.8993156031001456e-32,1.8441414341021422e-06,0.0,la
0.22600000000000017,319.5317930406681,0.0,9566.713812080225,0.8766155003422837,4.0360526983188166e-32,1.8673768175440823e-06,0.0,la
0.22700000000000017,322.7637345887104,0.0,9562.149657222748,0.878705187475916,4.177511085883472e-32,1.8907611194146636e-06,0.0,la
0.22800000000000017,326.01025992700164,0.0,9557.587842957506,0.8807807009633383,4.323851204053261e-32,1.9142903017316305e-06,0.0,la
0.22900000000000018,329.2710061927855,0.0,9553.028368084195,0.8828413036611785,4.47523885410013e-32,1.937960295767111e-06,0.0,la
0.23000000000000018,332.5456090325426,0.0,9548.471231403126,0.8848862916858916,4.631845376558673e-32,1.9617670052882195e-06,0.0,la
0.23100000000000018,335.83370274579397,0.0,9543.916431715226,0.8869149940464317,4.7938478331673024e-32,1.9857063098091797e-06,0.0,la
0.23200000000000018,339.1349204276055,0.0,9539.363967822039,0.8889267722618401,4.961429194681233e-32,2.009774067846582e-06,0.0,la
0.23300000000000018,342.44889410972144,0.0,9534.81383852572,0.8909210199630317,5.134778534743353e-32,2.033966120169635e-06,0.0,la
0.23400000000000018,345.775254900267,0.0,9530.26604262904,0.8928971624782461,5.314091230004825e-32,2.0582782930376046e-06,0.0,la
